,flops,paras,latency
mobilenet_5x5_ratio_5_48_60_60,0.106446,0.030254,0.2573600006103516
mobilenet_5x5_ratio_6_48_60_60,0.1277004,0.036062,0.2567513656616211
mobilenet_7x7_ratio_2_48_60_60,0.0509772,0.015134,0.2569375991821289
mobilenet_7x7_ratio_3_48_60_60,0.0763788,0.022094,0.2573766326904297
mobilenet_7x7_ratio_4_48_60_60,0.1017804,0.029054,0.25897024154663084
mobilenet_7x7_ratio_5_48_60_60,0.127182,0.036014,0.2589580726623535
mobilenet_7x7_ratio_6_48_60_60,0.1525836,0.042974,0.2567635154724121
cat_48_60_60,0.0165888,0.004608,0.04101759910583496
sum_48_60_60,0.0,0.0,0.017895040512084962
energy_48_60_60,0.00864,0.0,0.6852467346191407
mmaf_48_60_60,0.374028024,0.106299,0.5661881637573242
skip_dep_48_60_60,0.0,0.0,0.0
skip_rgb_48_60_60,0.0,0.0,0.0
head_96_480_480,0.1050624,0.000434,0.14075584411621095
middle_96_480_480,2.1454848,0.009217,0.43594558715820314
tail_96_480_480,0.199296,0.000865,0.43858943939208983
up_96_480_480,4.2467328,0.018432,0.7989657592773437
down_96_480_480,8.4934656,0.147456,1.1837580871582032
skip_96_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_96_480_480,9.002193504,0.043322,3.1880844116210936
mobilenet_3x3_ratio_3_96_480_480,13.492228704,0.062618,4.274288635253907
mobilenet_3x3_ratio_4_96_480_480,17.982263904,0.081914,5.3538037109375
mobilenet_3x3_ratio_5_96_480_480,22.472299104,0.10121,6.533158569335938
mobilenet_3x3_ratio_6_96_480_480,26.962334304,0.120506,7.725238037109375
mobilenet_5x5_ratio_2_96_480_480,9.709982304,0.046394,3.685042419433594
mobilenet_5x5_ratio_3_96_480_480,14.553911904,0.067226,5.17278076171875
mobilenet_5x5_ratio_4_96_480_480,19.397841504,0.088058,6.553920288085937
mobilenet_5x5_ratio_5_96_480_480,24.241771104,0.10889,8.037686157226563
mobilenet_5x5_ratio_6_96_480_480,29.085700704,0.129722,9.515982666015624
mobilenet_7x7_ratio_2_96_480_480,10.771665504,0.051002,4.970415954589844
mobilenet_7x7_ratio_3_96_480_480,16.146436704,0.074138,7.107830810546875
mobilenet_7x7_ratio_4_96_480_480,21.521207904,0.097274,9.09939208984375
mobilenet_7x7_ratio_5_96_480_480,26.895979104,0.12041,11.228900146484374
mobilenet_7x7_ratio_6_96_480_480,32.270750304,0.143546,13.41455322265625
cat_96_480_480,4.2467328,0.018432,0.7787161254882813
sum_96_480_480,0.0,0.0,0.5131955337524414
energy_96_480_480,1.106,0.0,86.94994140625
mmaf_96_480_480,95.651030256,0.424563,26.70943115234375
skip_dep_96_480_480,0.0,0.0,0.0
skip_rgb_96_480_480,0.0,0.0,0.0
head_96_240_240,0.0262656,0.000434,0.07571328163146973
middle_96_240_240,0.5363712,0.009217,0.12607487678527832
tail_96_240_240,0.049824,0.000865,0.11846528053283692
up_96_240_240,1.0616832,0.018432,0.22016639709472657
down_96_240_240,2.1233664,0.147456,0.2909881591796875
skip_96_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_96_240_240,2.250551904,0.043322,0.814716796875
mobilenet_3x3_ratio_3_96_240_240,3.373060704,0.062618,1.0955014038085937
mobilenet_3x3_ratio_4_96_240_240,4.495569504,0.081914,1.3940824890136718
mobilenet_3x3_ratio_5_96_240_240,5.618078304,0.10121,1.6890835571289062
mobilenet_3x3_ratio_6_96_240_240,6.740587104,0.120506,1.9800314331054687
mobilenet_5x5_ratio_2_96_240_240,2.427499104,0.046394,0.9583071899414063
mobilenet_5x5_ratio_3_96_240_240,3.638481504,0.067226,1.3042970275878907
mobilenet_5x5_ratio_4_96_240_240,4.849463904,0.088058,1.6805772399902343
mobilenet_5x5_ratio_5_96_240_240,6.060446304,0.10889,2.0612197875976563
mobilenet_5x5_ratio_6_96_240_240,7.271428704,0.129722,2.4344140625
mobilenet_7x7_ratio_2_96_240_240,2.692919904,0.051002,1.290004425048828
mobilenet_7x7_ratio_3_96_240_240,4.036612704,0.074138,1.8314303588867187
mobilenet_7x7_ratio_4_96_240_240,5.380305504,0.097274,2.365811767578125
mobilenet_7x7_ratio_5_96_240_240,6.723998304,0.12041,2.896001281738281
mobilenet_7x7_ratio_6_96_240_240,8.067691104,0.143546,3.4527545166015625
cat_96_240_240,1.0616832,0.018432,0.21404544830322267
sum_96_240_240,0.0,0.0,0.13224191665649415
energy_96_240_240,0.2765,0.0,21.75322021484375
mmaf_96_240_240,23.912764656,0.424563,6.923694458007812
skip_dep_96_240_240,0.0,0.0,0.0
skip_rgb_96_240_240,0.0,0.0,0.0
head_96_120_120,0.0065664,0.000434,0.09258432388305664
middle_96_120_120,0.1340928,0.009217,0.04483967781066894
tail_96_120_120,0.012456,0.000865,0.04777152061462402
up_96_120_120,0.2654208,0.018432,0.06632575988769532
down_96_120_120,0.5308416,0.147456,0.09874815940856933
skip_96_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_96_120_120,0.562641504,0.043322,0.2638707160949707
mobilenet_3x3_ratio_3_96_120_120,0.843268704,0.062618,0.30942655563354493
mobilenet_3x3_ratio_4_96_120_120,1.123895904,0.081914,0.3854496002197266
mobilenet_3x3_ratio_5_96_120_120,1.404523104,0.10121,0.4595161437988281
mobilenet_3x3_ratio_6_96_120_120,1.685150304,0.120506,0.5291052627563476
mobilenet_5x5_ratio_2_96_120_120,0.606878304,0.046394,0.2816819190979004
mobilenet_5x5_ratio_3_96_120_120,0.909623904,0.067226,0.3587033462524414
mobilenet_5x5_ratio_4_96_120_120,1.212369504,0.088058,0.44873790740966796
mobilenet_5x5_ratio_5_96_120_120,1.515115104,0.10889,0.5352787017822266
mobilenet_5x5_ratio_6_96_120_120,1.817860704,0.129722,0.6383590316772461
mobilenet_7x7_ratio_2_96_120_120,0.673233504,0.051002,0.3563897705078125
mobilenet_7x7_ratio_3_96_120_120,1.009156704,0.074138,0.4777119827270508
