,Latency,FLOPs,Paras
0,9.760540180206297,5.698956816000001,0.29995600000000006
1,9.33283268928528,5.479616016,0.28734
2,16.301985797882082,4.7236746,0.32530999999999993
3,17.35455546379089,5.65034664,0.34412
4,9.506578485965727,6.006894312,0.603317
5,9.099358773231504,5.193693256,0.39013
6,14.587303609848021,5.749644356000001,0.341609
7,10.542518472671508,5.249907176,0.28653600000000007
8,10.26019845485687,5.9005610399999995,0.36455200000000004
9,19.808836507797242,7.1788161,0.32853899999999997
10,9.323742804527281,5.472937912,0.37629999999999997
11,15.359876425266267,5.9010177,0.26651500000000006
12,9.428839111328124,5.523164647999999,0.409439
13,10.161706132888792,6.075204240000001,0.42496
14,17.938418488502503,5.615554508,0.330648
15,15.33810830116272,5.774071296,0.38124199999999997
16,8.933709487915037,5.51049472,0.47394899999999995
17,13.041945705413816,6.097900599999999,0.569743
18,8.339817647933959,4.273703943999999,0.3228480000000001
19,11.30597517967224,7.046686976,0.5124899999999999
20,11.924004383087157,7.0470328,0.480314
21,14.755557622909546,5.565326972,0.33035299999999995
22,8.513755588531494,4.863297584,0.3766280000000001
23,8.391446442604064,4.659857416,0.413887
24,8.81578500509262,4.8911786,0.44756399999999996
25,10.339252469539641,6.292932240000001,0.49029600000000007
26,16.397572441101072,5.414872488,0.261124
27,19.498139514923093,4.859145615999999,0.182614
28,14.881366577148436,4.658238600000001,0.30324
29,12.316399450302123,6.185102928,0.385566
30,9.555735085010529,5.794111472,0.329986
31,16.260923118591307,6.3158612960000005,0.5465230000000001
32,9.458328342437742,5.381237288,0.32585
33,9.360784611701964,5.745038744000001,0.39254800000000006
34,10.890542678833006,5.67476904,0.41279199999999994
35,16.30400502204895,6.69451938,0.37197699999999995
36,13.081947546005248,6.0549290000000004,0.371348
37,10.198661139011381,5.874756240000002,0.4213599999999999
38,12.163877191543577,5.947331152,0.33506800000000003
39,10.64941436767578,5.646655224,0.26546699999999995
40,8.065656042098999,4.42438264,0.276028
41,11.476809005737302,5.903673584,0.5451130000000001
42,15.546863346099853,6.4055935559999995,0.335653
43,17.551208963394163,6.55558512,0.345111
44,14.32711369514465,5.662327399999999,0.375284
45,12.395658288002014,4.574145983999999,0.290952
46,10.026826288700104,5.684332744,0.45769299999999996
47,8.924056253433227,4.909606415999999,0.2823240000000001
48,9.568878135681151,4.843715551999999,0.40404000000000007
49,12.176438522338866,4.934485872,0.210588
50,19.920177202224732,7.678558136,0.44026700000000013
51,10.603741397857664,5.612096312,0.29855899999999996
52,8.140200939178465,4.322544016,0.23970200000000003
53,9.966702842712401,5.355895399999999,0.4046119999999999
54,12.592778897285458,5.3418387439999995,0.33278
55,12.54864833831787,5.025267776000001,0.320493
56,18.286463317871092,5.960920612,0.303447
57,13.602940235137938,5.191619552000001,0.41817600000000005
58,16.91313976287842,6.27057656,0.28563999999999995
59,17.450103034973147,3.397946016,0.15154
60,9.62393411874771,5.4853802400000005,0.366408
61,9.801015708446501,6.033731552000001,0.372864
62,9.782721273899076,5.7005738,0.413908
63,9.588842327594756,5.554036600000001,0.339538
64,10.360526733398437,5.1918505999999995,0.30982000000000004
65,13.975021352767946,5.245068860000001,0.35348699999999994
66,13.92121332168579,5.0936937,0.228781
67,10.978549816608428,5.964612240000001,0.455904
68,7.649659550189972,3.8018394719999997,0.2023
69,15.792531156539916,5.144157216,0.3705020000000001
70,10.150098016262053,6.060687952,0.39882799999999996
71,9.349533407688138,5.449435728,0.42180599999999996
72,9.69900295257568,5.387118208000001,0.5230669999999998
73,10.87389432907104,6.064145048,0.428271
74,8.527335739135742,4.693721576,0.33615199999999995
75,11.23246525764465,6.049397624,0.321105
76,19.077191658020013,6.255725623999999,0.547541
77,9.268048028945922,5.587443736,0.31728899999999993
78,9.689226241111754,5.289309839999999,0.389512
79,10.388396167755126,6.802235407999999,0.658623
80,8.825183429718019,4.650869288,0.317346
81,15.459242362976074,6.619528456,0.6232070000000001
82,10.483390073776244,5.757251232000001,0.44660900000000003
83,17.338721752166744,6.491073964,0.332534
84,9.825834333896637,5.501738639999999,0.384184
85,10.862762241363523,6.900387160000001,0.6332739999999999
86,10.883964233398435,5.423630927999999,0.3072540000000001
87,9.1950253200531,5.50784584,0.568207
88,9.143821487426758,4.840257983999999,0.349952
89,12.115463037490846,7.522577896,0.51658
90,16.606781368255618,7.4488449,0.350299
91,18.23834994316101,6.6818435560000005,0.3399379999999999
92,11.878175868988034,6.012305336000002,0.39524300000000007
93,10.245902767181397,5.272259616,0.346998
94,8.618867883682249,5.071112592,0.212232
95,8.493750381469727,4.491894568,0.34046200000000004
96,16.384839010238643,5.2199594000000005,0.35480400000000006
97,20.755454001426695,5.80402344,0.3776
98,13.482984879016875,4.525067812,0.257215
99,12.060147743225095,6.5736770799999995,0.551116
100,17.06332156181336,4.90338984,0.380472
101,11.00037124633789,5.1287166719999995,0.311246
102,9.815274229049681,5.739050496,0.4257699999999999
103,10.33010232925415,5.4008214400000005,0.36591099999999993
104,16.21807413816452,7.113845412,0.41366900000000006
105,16.44670076131821,5.3121194,0.354476
106,12.560499305725097,4.9225109279999995,0.3313980000000001
107,8.568237457275389,4.7702138320000005,0.290734
108,10.25017664194107,5.94663792,0.32534300000000005
109,17.692255325317383,5.010753668,0.281371
110,12.889623117446899,5.748958136000001,0.388019
111,17.451252326965328,7.558513276,0.295152
112,11.227323629856107,5.593203176,0.33892000000000005
113,17.653875188827513,4.509861728,0.271092
114,12.116183090209958,5.360272895999999,0.41815399999999997
115,8.329280025959013,4.755703255999999,0.40450200000000003
116,7.80996290206909,4.163339184,0.284382
117,7.955006761550902,4.811223424,0.26037000000000005
118,8.80869119644165,4.754547176,0.27893599999999996
119,12.451340284347534,5.3236356319999985,0.362823
120,8.995502109527587,5.146350312,0.5140370000000001
121,14.540675776004791,5.673382316,0.330841
122,10.932465863227844,6.6371492960000005,0.428942
123,11.037533407211301,6.037418640000001,0.459296
124,11.394771080017088,5.998941992,0.39117300000000005
125,13.04949516296387,5.836510864,0.42107500000000003
126,16.061726608276366,5.694348108,0.21977799999999997
127,13.801298680305479,6.233027232000001,0.409665
128,14.53635022163391,5.626611175999999,0.327128
129,9.425698630809782,5.389994599999999,0.406628
130,11.195644044876095,6.007696752000001,0.4272850000000001
131,13.86066948890686,6.548445839999999,0.5060479999999999
132,9.463652520179746,5.479847984,0.35737199999999997
133,18.31347054481506,6.838055815999999,0.409858
134,18.569855327606206,5.682372239999999,0.38831999999999994
135,16.389012365341184,5.2277888159999994,0.3137400000000001
136,17.883688983917235,5.657145,0.5382830000000001
137,21.34960011482239,6.645673488,0.428003
138,12.228225898742675,6.308830136000001,0.470323
139,14.873035430908205,5.47478134,0.34572899999999995
140,20.134146556854247,5.820381924000001,0.38591100000000006
141,10.238163900375366,6.102851696000001,0.35229400000000005
142,16.65473850250244,5.244147216,0.25955600000000006
143,8.33914371728897,4.3151717199999995,0.199716
144,16.973465569019318,5.954933328,0.333654
145,11.054219560623167,6.736801408000001,0.505491
146,16.616708374023432,5.605183872,0.32819000000000004
147,10.740910830497741,4.399504896,0.309602
148,19.11545530319213,4.809151976000001,0.26765599999999995
149,7.298950099945067,3.906441328,0.22863400000000003
150,11.124309844970702,5.208206928000001,0.374926
151,15.010232326984404,4.656626087999999,0.322364
152,12.07092613697052,5.827293839999999,0.39720799999999995
153,12.571537332534788,6.230263736,0.414171
154,10.264792308807369,6.026015439999999,0.5055750000000001
155,10.837747890949247,6.627131696,0.6022829999999999
156,14.505916748046875,5.4708609,0.322835
157,8.985557813644409,4.586128896,0.303034
158,17.79328838348389,5.873143296,0.436498
159,10.947089834213255,5.9287883599999995,0.547484
160,9.967062368392941,5.863466600000001,0.37614000000000003
161,11.816693215370176,5.820840384,0.34116
162,15.429606351852419,6.135333955999998,0.28984899999999997
163,10.843792543411253,5.872341408,0.581508
164,15.90143536090851,6.755342868,0.362991
165,15.13043061494827,5.560949372,0.288561
166,10.196452569961545,4.833806384000001,0.333252
167,10.85722873210907,5.835127192000001,0.380465
168,9.466316125392915,5.330091456000001,0.435959
169,10.805050725936889,5.795494712,0.325639
170,6.149929637908935,3.553698264,0.200147
171,17.869603066444398,6.415965840000001,0.39427199999999996
172,9.355426590442656,5.484454376,0.33403199999999994
173,15.028759598731993,6.285095883999999,0.370633
174,8.644780731201172,5.165807471999999,0.234404
175,9.368921642303466,5.695731215999999,0.372812
176,14.170668306350706,5.0356387520000006,0.40844
