,Latency,FLOPs,Paras
0,33.53078511714936,21.057695105999997,1.2411619999999999
1,23.869270421266553,20.678926991999997,1.2052199999999995
2,41.29810214996338,22.46326467,1.5792829999999998
3,28.889047495126725,20.284251792,1.2493919999999998
4,22.834190607070923,16.054097904000002,1.299746
5,36.37778457641602,23.807143782,1.996728
6,18.68753876209259,15.718169016,0.9780360000000001
7,30.724715118408206,18.851699396,1.400939
8,35.946372561454766,23.609222407999997,1.328591
9,22.69744119405746,18.760499567999997,1.4090459999999998
10,24.47640742301941,21.448911912,1.246186
11,25.894772415161135,21.691029792000002,1.989845
12,32.778818864822384,22.515784013999998,1.1662780000000001
13,20.42687164068222,20.8591713,2.000462
14,27.3252453660965,23.505939696,1.5907940000000003
15,33.58656025409698,21.196639793999996,1.3439560000000002
16,26.25006968140602,21.0584037,1.6568089999999998
17,20.076161670684815,17.799373187999997,1.1455909999999998
18,32.74913503408432,22.513908918000006,1.9277840000000002
19,22.51307964324951,20.157073224,1.4279920000000002
20,25.30584076523781,20.495076551999997,1.66692
21,20.649914326667783,19.614469524,1.328186
22,22.950035705566407,20.278733711999998,1.7134669999999999
23,22.886439573764797,20.206499375999996,1.4761659999999999
24,23.373085305690765,21.025221383999998,1.4740119999999997
25,22.902364726066594,20.575596996,1.4366210000000004
26,36.70633190631867,21.446502366,1.435205
27,20.409195227622984,18.866244252,1.3141390000000002
28,34.50433174729347,19.706721115999997,1.608703
29,27.623860473632813,18.243135312000003,1.366658
30,22.626384634971615,20.031281916000005,1.4914790000000002
31,20.653693946599958,19.551932808,1.631604
32,38.295727372169495,26.477758098000002,1.8403860000000003
33,23.600376359224317,21.19146,1.641206
34,28.449453207254415,20.774321999999998,1.5295959999999997
35,29.420674686431887,19.440296508000003,1.3834150000000003
36,32.07679315567017,20.68529666,1.987082
37,24.78168508052826,21.902005308000003,1.447543
38,25.490508123636246,22.678570332,1.5096350000000003
39,39.5889513206482,23.994413875999996,1.825234
40,21.05339117646217,20.311902132,1.6244020000000001
41,24.192859716415406,22.974049523999998,1.3286099999999998
42,21.43787205696106,19.545349296,1.2413150000000002
43,18.071616790294645,16.019186088,1.037642
44,26.115433489084243,23.396042988,1.638035
45,26.75592260837555,16.842065364,1.0871549999999999
46,33.82411793828011,20.900075612000002,1.4597130000000003
47,23.464430732727045,19.284785604,1.440591
48,24.274264397621153,19.749272004,1.617735
49,22.15758015632629,19.585456800000003,1.4034019999999998
50,37.777221260070796,22.09001427,1.5734830000000002
51,22.335145008563995,21.049946435999995,1.9550900000000002
52,19.031664032936096,17.899606752,1.3245259999999999
53,22.11709631919861,17.347326228,1.0089709999999998
54,24.9590626001358,20.905827384000002,2.017951
55,23.443484820127484,19.729566096,1.2184779999999997
56,21.138091020584106,16.415240268,1.029427
57,23.875535984039306,21.127175531999995,1.5278210000000003
58,25.733310689926142,19.602737916000002,1.351595
59,21.93267642021179,19.553660316,1.4879229999999997
60,20.52624055624008,18.175750584000003,1.3918499999999998
61,29.96449107646942,17.389110872,1.2503399999999998
62,21.123739550113676,18.892856472,1.091616
63,27.44660222530365,22.304292804,1.7045910000000002
64,26.15494910955429,24.127856352,1.862237
65,30.92816469669342,18.628446416000003,1.4174
66,25.463286254405975,22.500587531999994,1.542121
67,38.82048140525818,22.080671274,1.1812799999999999
68,20.99207305908203,19.965439092,1.6201519999999998
69,21.667926840782165,20.899060908000003,1.384086
70,42.05243019104004,23.939326661999996,1.522145
71,25.084022566080094,19.448252088,1.5145719999999998
72,31.935092630386347,19.058370812000003,1.3950289999999999
73,22.324022924900053,19.664598888,1.4442659999999998
74,19.779272966384887,17.763107748000003,1.4438630000000001
75,21.786814913749694,16.524800568,1.0846779999999998
76,33.14457768917083,20.443563678,1.2884630000000001
77,21.93510536789894,21.720231540000004,1.8356180000000002
78,24.213891229629514,23.201128259999997,1.812298
79,35.8871764934063,22.773922951999996,1.666428
80,36.92538826942443,21.263992652,1.5096829999999999
81,16.537318310737607,14.509949999999996,0.9958970000000001
82,34.9404489660263,20.581111134,1.0432070000000002
83,28.60378506183624,20.914634088,1.5816059999999998
84,38.80904540061951,24.480185706,1.5351600000000003
85,34.66802452087403,20.79484604,2.009415
86,33.29751822948456,22.240338534,1.224166
87,21.71581275463104,18.7508079,1.022751
88,22.957771472930908,21.163990668,1.8559800000000002
89,21.25142553329468,18.71278992,1.065
90,32.81587782382965,21.165150812,1.5708450000000003
91,21.969399032592772,19.840145183999997,1.217394
92,23.642946395874027,20.873502012000003,1.602413
93,30.495176650285725,19.902718806,1.529871
94,31.17782187461853,20.970276438,1.612489
95,28.029944763183593,23.288212332,1.4097169999999999
96,22.797562074661258,20.750475516,1.5099470000000002
97,15.155937237739563,13.892698908000002,0.8292199999999998
98,20.89273600339889,18.949043544000006,1.8289410000000001
99,32.75944542884826,21.716773062,1.6039610000000002
100,25.28462463378906,20.883526584000002,1.6152180000000003
101,27.984709949493407,21.885768576,1.51544
102,22.71757693886757,20.481253115999998,1.543187
103,20.68774871706963,18.431487708,1.323855
104,24.41488571166992,22.559690315999998,1.640397
