,flops,paras,latency
mmaf_16_120_120,0.166925096,0.011883,0.5709151840209961
skip_dep_16_120_120,0.0,0.0,0.0
skip_rgb_16_120_120,0.0,0.0,0.0
head_16_60_60,0.0021888,0.000578,0.09077183723449707
middle_16_60_60,0.0009792,0.000257,0.04640063762664795
tail_16_60_60,0.000522,0.000145,0.046554241180419925
up_16_60_60,0.0018432,0.000512,0.05249152183532715
down_16_60_60,0.0036864,0.004096,0.09241855621337891
skip_16_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_16_60_60,0.005011344,0.001462,0.26280704498291013
mobilenet_3x3_ratio_3_16_60_60,0.007488144,0.002118,0.27125312805175783
mobilenet_3x3_ratio_4_16_60_60,0.009964944,0.002774,0.2688960075378418
mobilenet_3x3_ratio_5_16_60_60,0.012441744,0.00343,0.2791257667541504
mobilenet_3x3_ratio_6_16_60_60,0.014918544,0.004086,0.2584396743774414
mobilenet_5x5_ratio_2_16_60_60,0.006854544,0.001974,0.25429248809814453
mobilenet_5x5_ratio_3_16_60_60,0.010252944,0.002886,0.2592473602294922
mobilenet_5x5_ratio_4_16_60_60,0.013651344,0.003798,0.25971456527709963
mobilenet_5x5_ratio_5_16_60_60,0.017049744,0.00471,0.2617964744567871
mobilenet_5x5_ratio_6_16_60_60,0.020448144,0.005622,0.2586252784729004
mobilenet_7x7_ratio_2_16_60_60,0.009619344,0.002742,0.25230079650878906
mobilenet_7x7_ratio_3_16_60_60,0.014400144,0.004038,0.2599193572998047
mobilenet_7x7_ratio_4_16_60_60,0.019180944,0.005334,0.25986495971679685
mobilenet_7x7_ratio_5_16_60_60,0.023961744,0.00663,0.2590668869018555
mobilenet_7x7_ratio_6_16_60_60,0.028742544,0.007926,0.2589708709716797
cat_16_60_60,0.0018432,0.000512,0.040700798034667966
sum_16_60_60,0.0,0.0,0.017921279668807983
energy_16_60_60,0.00288,0.0,0.24103296279907227
mmaf_16_60_60,0.041731496,0.011883,0.5482316970825195
skip_dep_16_60_60,0.0,0.0,0.0
skip_rgb_16_60_60,0.0,0.0,0.0
head_32_480_480,0.1400832,0.000578,0.16745920181274415
middle_32_480_480,0.2433024,0.001025,0.14441280364990233
tail_32_480_480,0.0665856,0.000289,0.18387392044067383
up_32_480_480,0.4718592,0.002048,0.25191104888916016
down_32_480_480,0.9437184,0.016384,0.26422399520874024
skip_32_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_480_480,1.113293344,0.005226,1.0077081298828126
mobilenet_3x3_ratio_3_32_480_480,1.666253344,0.007562,1.3655718994140624
mobilenet_3x3_ratio_4_32_480_480,2.219213344,0.009898,1.712239990234375
mobilenet_3x3_ratio_5_32_480_480,2.772173344,0.012234,2.063916778564453
mobilenet_3x3_ratio_6_32_480_480,3.325133344,0.01457,2.4182118225097655
mobilenet_5x5_ratio_2_32_480_480,1.349222944,0.00625,1.1891999816894532
mobilenet_5x5_ratio_3_32_480_480,2.020147744,0.009098,1.64325439453125
mobilenet_5x5_ratio_4_32_480_480,2.691072544,0.011946,2.0880172729492186
mobilenet_5x5_ratio_5_32_480_480,3.361997344,0.014794,2.5321536254882813
mobilenet_5x5_ratio_6_32_480_480,4.032922144,0.017642,2.98122314453125
mobilenet_7x7_ratio_2_32_480_480,1.703117344,0.007786,1.6072845458984375
mobilenet_7x7_ratio_3_32_480_480,2.550989344,0.011402,2.275928955078125
mobilenet_7x7_ratio_4_32_480_480,3.398861344,0.015018,2.9453643798828124
mobilenet_7x7_ratio_5_32_480_480,4.246733344,0.018634,3.591671142578125
mobilenet_7x7_ratio_6_32_480_480,5.094605344,0.02225,4.2594692993164065
cat_32_480_480,0.4718592,0.002048,0.2477356719970703
sum_32_480_480,0.0,0.0,0.17560319900512694
energy_32_480_480,0.3686,0.0,28.5592041015625
mmaf_32_480_480,10.650010704,0.047315,14.115418701171874
skip_dep_32_480_480,0.0,0.0,0.0
skip_rgb_32_480_480,0.0,0.0,0.0
head_32_240_240,0.0350208,0.000578,0.09484928131103515
middle_32_240_240,0.0608256,0.001025,0.043101439476013186
tail_32_240_240,0.0166464,0.000289,0.056479358673095705
up_32_240_240,0.1179648,0.002048,0.06948991775512696
down_32_240_240,0.2359296,0.016384,0.10317312240600586
skip_32_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_240_240,0.278323744,0.005226,0.2776019287109375
mobilenet_3x3_ratio_3_32_240_240,0.416563744,0.007562,0.37772544860839846
mobilenet_3x3_ratio_4_32_240_240,0.554803744,0.009898,0.4614009475708008
mobilenet_3x3_ratio_5_32_240_240,0.693043744,0.012234,0.5532428741455078
mobilenet_3x3_ratio_6_32_240_240,0.831283744,0.01457,0.6359199905395507
mobilenet_5x5_ratio_2_32_240_240,0.337306144,0.00625,0.3252051162719727
mobilenet_5x5_ratio_3_32_240_240,0.505037344,0.009098,0.44179649353027345
mobilenet_5x5_ratio_4_32_240_240,0.672768544,0.011946,0.5490412902832031
mobilenet_5x5_ratio_5_32_240_240,0.840499744,0.014794,0.6662143707275391
mobilenet_5x5_ratio_6_32_240_240,1.008230944,0.017642,0.7725075531005859
mobilenet_7x7_ratio_2_32_240_240,0.425779744,0.007786,0.43235774993896486
mobilenet_7x7_ratio_3_32_240_240,0.637747744,0.011402,0.6008390426635742
mobilenet_7x7_ratio_4_32_240_240,0.849715744,0.015018,0.7617459106445312
mobilenet_7x7_ratio_5_32_240_240,1.061683744,0.018634,0.9399199676513672
mobilenet_7x7_ratio_6_32_240_240,1.273651744,0.02225,1.114303970336914
cat_32_240_240,0.1179648,0.002048,0.06853055953979492
sum_32_240_240,0.0,0.0,0.04740863800048828
energy_32_240_240,0.09216,0.0,7.17782958984375
mmaf_32_240_240,2.662503504,0.047315,2.652047424316406
skip_dep_32_240_240,0.0,0.0,0.0
skip_rgb_32_240_240,0.0,0.0,0.0
head_32_120_120,0.0087552,0.000578,0.08616703987121582
middle_32_120_120,0.0152064,0.001025,0.045064959526062015
tail_32_120_120,0.0041616,0.000289,0.048811521530151364
up_32_120_120,0.0294912,0.002048,0.051857280731201175
down_32_120_120,0.0589824,0.016384,0.10292799949645996
skip_32_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_120_120,0.069581344,0.005226,0.2608019256591797
mobilenet_3x3_ratio_3_32_120_120,0.104141344,0.007562,0.2628460884094238
mobilenet_3x3_ratio_4_32_120_120,0.138701344,0.009898,0.264467830657959
mobilenet_3x3_ratio_5_32_120_120,0.173261344,0.012234,0.26371519088745116
mobilenet_3x3_ratio_6_32_120_120,0.207821344,0.01457,0.2667731285095215
mobilenet_5x5_ratio_2_32_120_120,0.084326944,0.00625,0.26187519073486326
mobilenet_5x5_ratio_3_32_120_120,0.126259744,0.009098,0.2649951934814453
mobilenet_5x5_ratio_4_32_120_120,0.168192544,0.011946,0.26369855880737303
mobilenet_5x5_ratio_5_32_120_120,0.210125344,0.014794,0.260753288269043
mobilenet_5x5_ratio_6_32_120_120,0.252058144,0.017642,0.26622528076171875
mobilenet_7x7_ratio_2_32_120_120,0.106445344,0.007786,0.2640543937683105
mobilenet_7x7_ratio_3_32_120_120,0.159437344,0.011402,0.2740332794189453
mobilenet_7x7_ratio_4_32_120_120,0.212429344,0.015018,0.27333120346069334
mobilenet_7x7_ratio_5_32_120_120,0.265421344,0.018634,0.2719276809692383
mobilenet_7x7_ratio_6_32_120_120,0.318413344,0.02225,0.30528959274291995
cat_32_120_120,0.0294912,0.002048,0.04143167972564697
sum_32_120_120,0.0,0.0,0.01743872046470642
energy_32_120_120,0.02304,0.0,1.7826034545898437
mmaf_32_120_120,0.665626704,0.047315,0.6574502563476563
skip_dep_32_120_120,0.0,0.0,0.0
skip_rgb_32_120_120,0.0,0.0,0.0
head_32_60_60,0.0021888,0.000578,0.08658944129943848
middle_32_60_60,0.0038016,0.001025,0.04559423923492432
