,flops,paras,latency
up_128_240_240,1.8874368,0.032768,0.28790592193603515
down_128_240_240,3.7748736,0.262144,0.3816524887084961
skip_128_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_128_240_240,3.94445632,0.076194,1.0771469116210937
mobilenet_3x3_ratio_3_128_240_240,5.91299392,0.110114,1.4858515930175782
mobilenet_3x3_ratio_4_128_240_240,7.88153152,0.144034,1.89927490234375
mobilenet_3x3_ratio_5_128_240_240,9.85006912,0.177954,2.2947097778320313
mobilenet_3x3_ratio_6_128_240_240,11.81860672,0.211874,2.7002023315429686
mobilenet_5x5_ratio_2_128_240_240,4.18038592,0.08029,1.2742931365966796
mobilenet_5x5_ratio_3_128_240_240,6.26688832,0.116258,1.7745945739746094
mobilenet_5x5_ratio_4_128_240_240,8.35339072,0.152226,2.283971252441406
mobilenet_5x5_ratio_5_128_240_240,10.43989312,0.188194,2.787475280761719
mobilenet_5x5_ratio_6_128_240_240,12.52639552,0.224162,3.302362365722656
mobilenet_7x7_ratio_2_128_240_240,4.53428032,0.086434,1.7183847045898437
mobilenet_7x7_ratio_3_128_240_240,6.79772992,0.125474,2.458784637451172
mobilenet_7x7_ratio_4_128_240_240,9.06117952,0.164514,3.1860101318359373
mobilenet_7x7_ratio_5_128_240_240,11.32462912,0.203554,3.907747802734375
mobilenet_7x7_ratio_6_128_240_240,13.58807872,0.242594,4.645803527832031
cat_128_240_240,1.8874368,0.032768,0.2805465507507324
sum_128_240_240,0.0,0.0,0.17419967651367188
energy_128_240_240,0.3686,0.0,28.995634765625
mmaf_128_240_240,42.500522304,0.754499,8.325159912109376
skip_dep_128_240_240,0.0,0.0,0.0
skip_rgb_128_240_240,0.0,0.0,0.0
head_128_120_120,0.0175104,0.001154,0.08848959922790528
middle_128_120_120,0.2377728,0.016385,0.048289279937744144
tail_128_120_120,0.0166032,0.001153,0.05214399814605713
up_128_120_120,0.4718592,0.032768,0.08371711730957031
down_128_120_120,0.9437184,0.262144,0.11770815849304199
skip_128_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_128_120_120,0.98612032,0.076194,0.30327423095703127
mobilenet_3x3_ratio_3_128_120_120,1.47825472,0.110114,0.4101772689819336
mobilenet_3x3_ratio_4_128_120_120,1.97038912,0.144034,0.5096480178833008
mobilenet_3x3_ratio_5_128_120_120,2.46252352,0.177954,0.6228192138671875
mobilenet_3x3_ratio_6_128_120_120,2.95465792,0.211874,0.7348429107666016
mobilenet_5x5_ratio_2_128_120_120,1.04510272,0.08029,0.34933952331542967
mobilenet_5x5_ratio_3_128_120_120,1.56672832,0.116258,0.47860481262207033
mobilenet_5x5_ratio_4_128_120_120,2.08835392,0.152226,0.5977369689941406
mobilenet_5x5_ratio_5_128_120_120,2.60997952,0.188194,0.7428959655761719
mobilenet_5x5_ratio_6_128_120_120,3.13160512,0.224162,0.8731839752197266
mobilenet_7x7_ratio_2_128_120_120,1.13357632,0.086434,0.45784000396728514
mobilenet_7x7_ratio_3_128_120_120,1.69943872,0.125474,0.6369721603393554
mobilenet_7x7_ratio_4_128_120_120,2.26530112,0.164514,0.8260237121582031
mobilenet_7x7_ratio_5_128_120_120,2.83116352,0.203554,1.0159769439697266
mobilenet_7x7_ratio_6_128_120_120,3.39702592,0.242594,1.2137471771240234
cat_128_120_120,0.4718592,0.032768,0.08384448051452636
sum_128_120_120,0.0,0.0,0.04674943923950195
energy_128_120_120,0.09216,0.0,7.129072265625
mmaf_128_120_120,10.625143104,0.754499,2.0742842102050782
skip_dep_128_120_120,0.0,0.0,0.0
skip_rgb_128_120_120,0.0,0.0,0.0
head_128_60_60,0.0043776,0.001154,0.08579071998596191
middle_128_60_60,0.0594432,0.016385,0.04451456069946289
tail_128_60_60,0.0041508,0.001153,0.04820608139038086
up_128_60_60,0.1179648,0.032768,0.052104320526123044
down_128_60_60,0.2359296,0.262144,0.10203200340270996
skip_128_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_128_60_60,0.24653632,0.076194,0.260512638092041
mobilenet_3x3_ratio_3_128_60_60,0.36956992,0.110114,0.27314559936523436
mobilenet_3x3_ratio_4_128_60_60,0.49260352,0.144034,0.2623993682861328
mobilenet_3x3_ratio_5_128_60_60,0.61563712,0.177954,0.2703001594543457
mobilenet_3x3_ratio_6_128_60_60,0.73867072,0.211874,0.27250816345214846
mobilenet_5x5_ratio_2_128_60_60,0.26128192,0.08029,0.2659820747375488
mobilenet_5x5_ratio_3_128_60_60,0.39168832,0.116258,0.26865983963012696
mobilenet_5x5_ratio_4_128_60_60,0.52209472,0.152226,0.27508928298950197
mobilenet_5x5_ratio_5_128_60_60,0.65250112,0.188194,0.2600441551208496
mobilenet_5x5_ratio_6_128_60_60,0.78290752,0.224162,0.2624281692504883
mobilenet_7x7_ratio_2_128_60_60,0.28340032,0.086434,0.2642950439453125
mobilenet_7x7_ratio_3_128_60_60,0.42486592,0.125474,0.2630099105834961
mobilenet_7x7_ratio_4_128_60_60,0.56633152,0.164514,0.2615436744689941
mobilenet_7x7_ratio_5_128_60_60,0.70779712,0.203554,0.2755660820007324
mobilenet_7x7_ratio_6_128_60_60,0.84926272,0.242594,0.31313152313232423
cat_128_60_60,0.1179648,0.032768,0.044223361015319824
sum_128_60_60,0.0,0.0,0.01731071949005127
energy_128_60_60,0.02304,0.0,1.7951583862304688
mmaf_128_60_60,2.656298304,0.754499,0.6156320190429687
skip_dep_128_60_60,0.0,0.0,0.0
skip_rgb_128_60_60,0.0,0.0,0.0
head_256_480_480,0.2801664,0.001154,0.2523097610473633
middle_256_480_480,15.1584768,0.065537,1.4962168884277345
tail_256_480_480,0.531072,0.002305,3.9792276000976563
up_256_480_480,30.1989888,0.131072,2.9906976318359373
down_256_480_480,60.3979776,1.048576,4.498097839355469
skip_256_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_256_480_480,61.754605824,0.299842,9.88310546875
mobilenet_3x3_ratio_3_256_480_480,92.602401024,0.433218,13.8359423828125
mobilenet_3x3_ratio_4_256_480_480,123.450196224,0.566594,17.99908203125
mobilenet_3x3_ratio_5_256_480_480,154.297991424,0.69997,22.17622314453125
mobilenet_3x3_ratio_6_256_480_480,185.145786624,0.833346,26.82160888671875
mobilenet_5x5_ratio_2_256_480_480,63.642042624,0.308034,11.436307373046875
mobilenet_5x5_ratio_3_256_480_480,95.433556224,0.445506,16.257216796875
mobilenet_5x5_ratio_4_256_480_480,127.225069824,0.582978,21.27752685546875
mobilenet_5x5_ratio_5_256_480_480,159.016583424,0.72045,26.40267822265625
mobilenet_5x5_ratio_6_256_480_480,190.808097024,0.857922,31.36272705078125
mobilenet_7x7_ratio_2_256_480_480,66.473197824,0.320322,14.924864501953126
mobilenet_7x7_ratio_3_256_480_480,99.680289024,0.463938,21.62772216796875
mobilenet_7x7_ratio_4_256_480_480,132.887380224,0.607554,28.23405029296875
mobilenet_7x7_ratio_5_256_480_480,166.094471424,0.75117,34.7769775390625
mobilenet_7x7_ratio_6_256_480_480,199.301562624,0.894786,41.896923828125
cat_256_480_480,30.1989888,0.131072,2.9115277099609376
sum_256_480_480,0.0,0.0,1.358921661376953
energy_256_480_480,2.949,0.0,237.93181640625
mmaf_256_480_480,679.742734976,3.016323,67.9232373046875
skip_dep_256_480_480,0.0,0.0,0.0
skip_rgb_256_480_480,0.0,0.0,0.0
head_256_240_240,0.0700416,0.001154,0.07859712123870849
middle_256_240_240,3.7896192,0.065537,0.401385612487793
tail_256_240_240,0.132768,0.002305,1.0324134063720702
up_256_240_240,7.5497472,0.131072,0.7528160095214844
down_256_240_240,15.0994944,1.048576,1.1829087829589844
skip_256_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_256_240_240,15.438676224,0.299842,2.5509735107421876
mobilenet_3x3_ratio_3_256_240_240,23.150625024,0.433218,3.5835015869140623
mobilenet_3x3_ratio_4_256_240_240,30.862573824,0.566594,4.605992431640625
mobilenet_3x3_ratio_5_256_240_240,38.574522624,0.69997,5.549701538085937
mobilenet_3x3_ratio_6_256_240_240,46.286471424,0.833346,6.686437377929687
mobilenet_5x5_ratio_2_256_240_240,15.910535424,0.308034,2.9523794555664065
mobilenet_5x5_ratio_3_256_240_240,23.858413824,0.445506,4.170118408203125
mobilenet_5x5_ratio_4_256_240_240,31.806292224,0.582978,5.405548095703125
mobilenet_5x5_ratio_5_256_240_240,39.754170624,0.72045,6.522504272460938
mobilenet_5x5_ratio_6_256_240_240,47.702049024,0.857922,7.876494140625
mobilenet_7x7_ratio_2_256_240_240,16.618324224,0.320322,3.87860107421875
mobilenet_7x7_ratio_3_256_240_240,24.920097024,0.463938,5.550281372070312
mobilenet_7x7_ratio_4_256_240_240,33.221869824,0.607554,7.198041381835938
mobilenet_7x7_ratio_5_256_240_240,41.523642624,0.75117,8.8033447265625
mobilenet_7x7_ratio_6_256_240_240,49.825415424,0.894786,10.58405517578125
cat_256_240_240,7.5497472,0.131072,0.751193618774414
sum_256_240_240,0.0,0.0,0.34394943237304687
energy_256_240_240,0.7373,0.0,58.4190576171875
mmaf_256_240_240,169.935733376,3.016323,16.91822021484375
skip_dep_256_240_240,0.0,0.0,0.0
skip_rgb_256_240_240,0.0,0.0,0.0
head_256_120_120,0.0175104,0.001154,0.09007231712341308
middle_256_120_120,0.9474048,0.065537,0.10803839683532715
tail_256_120_120,0.033192,0.002305,0.30422143936157225
up_256_120_120,1.8874368,0.131072,0.20823936462402343
down_256_120_120,3.7748736,1.048576,0.36543998718261717
skip_256_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_256_120_120,3.859693824,0.299842,0.6693004608154297
mobilenet_3x3_ratio_3_256_120_120,5.787681024,0.433218,0.9432115173339843
mobilenet_3x3_ratio_4_256_120_120,7.715668224,0.566594,1.191488037109375
mobilenet_3x3_ratio_5_256_120_120,9.643655424,0.69997,1.438970947265625
mobilenet_3x3_ratio_6_256_120_120,11.571642624,0.833346,1.7373536682128907
mobilenet_5x5_ratio_2_256_120_120,3.977658624,0.308034,0.7648095703125
mobilenet_5x5_ratio_3_256_120_120,5.964628224,0.445506,1.085964126586914
mobilenet_5x5_ratio_4_256_120_120,7.951597824,0.582978,1.3941683959960938
mobilenet_5x5_ratio_5_256_120_120,9.938567424,0.72045,1.681514892578125
mobilenet_5x5_ratio_6_256_120_120,11.925537024,0.857922,2.019956512451172
mobilenet_7x7_ratio_2_256_120_120,4.154605824,0.320322,0.9831443023681641
mobilenet_7x7_ratio_3_256_120_120,6.230049024,0.463938,1.4255941772460938
mobilenet_7x7_ratio_4_256_120_120,8.305492224,0.607554,1.8451615905761718
