,flops,paras,latency
mobilenet_5x5_ratio_6_8_240_240,0.11934724,0.002012,0.25574527740478514
mobilenet_7x7_ratio_2_8_240_240,0.06220804,0.001084,0.24829696655273437
mobilenet_7x7_ratio_3_8_240_240,0.09308164,0.001604,0.25047935485839845
mobilenet_7x7_ratio_4_8_240_240,0.12395524,0.002124,0.25066432952880857
mobilenet_7x7_ratio_5_8_240_240,0.15482884,0.002644,0.25286399841308593
mobilenet_7x7_ratio_6_8_240_240,0.18570244,0.003164,0.2904876708984375
cat_8_240_240,0.0073728,0.000128,0.03636863946914673
sum_8_240_240,0.0,0.0,0.0176256000995636
energy_8_240_240,0.02304,0.0,1.8090771484375
mmaf_8_240_240,0.167961684,0.002999,1.4477337646484374
skip_dep_8_240_240,0.0,0.0,0.0
skip_rgb_8_240_240,0.0,0.0,0.0
head_8_120_120,0.0043776,0.00029,0.09273856163024902
middle_8_120_120,0.0010368,6.5e-05,0.040180478096008304
tail_8_120_120,0.0010512,7.3e-05,0.044683518409729006
up_8_120_120,0.0018432,0.000128,0.05131455898284912
down_8_120_120,0.0036864,0.001024,0.09611583709716796
skip_8_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_8_120_120,0.00633604,0.000444,0.2558073616027832
mobilenet_3x3_ratio_3_8_120_120,0.00944644,0.000644,0.2514956855773926
mobilenet_3x3_ratio_4_8_120_120,0.01255684,0.000844,0.2499500846862793
mobilenet_3x3_ratio_5_8_120_120,0.01566724,0.001044,0.24854272842407227
mobilenet_3x3_ratio_6_8_120_120,0.01877764,0.001244,0.2523788833618164
mobilenet_5x5_ratio_2_8_120_120,0.01002244,0.0007,0.25270912170410154
mobilenet_5x5_ratio_3_8_120_120,0.01497604,0.001028,0.2511731147766113
mobilenet_5x5_ratio_4_8_120_120,0.01992964,0.001356,0.24924224853515625
mobilenet_5x5_ratio_5_8_120_120,0.02488324,0.001684,0.24986175537109376
mobilenet_5x5_ratio_6_8_120_120,0.02983684,0.002012,0.2506924819946289
mobilenet_7x7_ratio_2_8_120_120,0.01555204,0.001084,0.2528403282165527
mobilenet_7x7_ratio_3_8_120_120,0.02327044,0.001604,0.25153600692749023
mobilenet_7x7_ratio_4_8_120_120,0.03098884,0.002124,0.25016639709472654
mobilenet_7x7_ratio_5_8_120_120,0.03870724,0.002644,0.24817663192749023
mobilenet_7x7_ratio_6_8_120_120,0.04642564,0.003164,0.25229248046875
cat_8_120_120,0.0018432,0.000128,0.03650432109832764
sum_8_120_120,0.0,0.0,0.017958400249481202
energy_8_120_120,0.00576,0.0,0.46355327606201174
mmaf_8_120_120,0.041990484,0.002999,0.6503673553466797
skip_dep_8_120_120,0.0,0.0,0.0
skip_rgb_8_120_120,0.0,0.0,0.0
head_8_60_60,0.0010944,0.00029,0.09002559661865234
middle_8_60_60,0.0002592,6.5e-05,0.04517824172973633
tail_8_60_60,0.0002628,7.3e-05,0.04601856231689453
up_8_60_60,0.0004608,0.000128,0.05154431819915772
down_8_60_60,0.0009216,0.001024,0.09156415939331054
skip_8_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_8_60_60,0.00158404,0.000444,0.2607513618469238
mobilenet_3x3_ratio_3_8_60_60,0.00236164,0.000644,0.24882240295410157
mobilenet_3x3_ratio_4_8_60_60,0.00313924,0.000844,0.2523942375183105
mobilenet_3x3_ratio_5_8_60_60,0.00391684,0.001044,0.25021120071411135
mobilenet_3x3_ratio_6_8_60_60,0.00469444,0.001244,0.2511577606201172
mobilenet_5x5_ratio_2_8_60_60,0.00250564,0.0007,0.2483475112915039
mobilenet_5x5_ratio_3_8_60_60,0.00374404,0.001028,0.24868352890014647
mobilenet_5x5_ratio_4_8_60_60,0.00498244,0.001356,0.2499519920349121
mobilenet_5x5_ratio_5_8_60_60,0.00622084,0.001684,0.24942720413208008
mobilenet_5x5_ratio_6_8_60_60,0.00745924,0.002012,0.2498099136352539
mobilenet_7x7_ratio_2_8_60_60,0.00388804,0.001084,0.2492915153503418
mobilenet_7x7_ratio_3_8_60_60,0.00581764,0.001604,0.24980159759521484
mobilenet_7x7_ratio_4_8_60_60,0.00774724,0.002124,0.2496134376525879
mobilenet_7x7_ratio_5_8_60_60,0.00967684,0.002644,0.25018943786621095
mobilenet_7x7_ratio_6_8_60_60,0.01160644,0.003164,0.2520268821716309
cat_8_60_60,0.0004608,0.000128,0.03978816032409668
sum_8_60_60,0.0,0.0,0.018154239654541014
energy_8_60_60,0.00144,0.0,0.21317312240600586
mmaf_8_60_60,0.010497684,0.002999,0.5387635040283203
skip_dep_8_60_60,0.0,0.0,0.0
skip_rgb_8_60_60,0.0,0.0,0.0
head_16_480_480,0.0700416,0.00029,0.12127615928649903
middle_16_480_480,0.0626688,0.000257,0.07728064060211182
tail_16_480_480,0.033408,0.000145,0.09150272369384765
up_16_480_480,0.1179648,0.000512,0.12700736045837402
down_16_480_480,0.2359296,0.004096,0.13546496391296386
skip_16_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_16_480_480,0.320716944,0.001462,0.5178572845458984
mobilenet_3x3_ratio_3_16_480_480,0.479232144,0.002118,0.6916864013671875
mobilenet_3x3_ratio_4_16_480_480,0.637747344,0.002774,0.8682726287841797
mobilenet_3x3_ratio_5_16_480_480,0.796262544,0.00343,1.045775375366211
mobilenet_3x3_ratio_6_16_480_480,0.954777744,0.004086,1.2249407958984375
mobilenet_5x5_ratio_2_16_480_480,0.438681744,0.001974,0.6061119842529297
mobilenet_5x5_ratio_3_16_480_480,0.656179344,0.002886,0.8200249481201172
mobilenet_5x5_ratio_4_16_480_480,0.873676944,0.003798,1.0581427001953125
mobilenet_5x5_ratio_5_16_480_480,1.091174544,0.00471,1.2918917846679687
mobilenet_5x5_ratio_6_16_480_480,1.308672144,0.005622,1.5107769775390625
mobilenet_7x7_ratio_2_16_480_480,0.615628944,0.002742,0.8145222473144531
mobilenet_7x7_ratio_3_16_480_480,0.921600144,0.004038,1.1431782531738282
mobilenet_7x7_ratio_4_16_480_480,1.227571344,0.005334,1.4890034484863282
mobilenet_7x7_ratio_5_16_480_480,1.533542544,0.00663,1.8288473510742187
mobilenet_7x7_ratio_6_16_480_480,1.839513744,0.007926,2.157068176269531
cat_16_480_480,0.1179648,0.000512,0.12901503562927247
sum_16_480_480,0.0,0.0,0.08950400352478027
energy_16_480_480,0.1843,0.0,14.37378662109375
mmaf_16_480_480,2.670797096,0.011883,11.220087890625
skip_dep_16_480_480,0.0,0.0,0.0
skip_rgb_16_480_480,0.0,0.0,0.0
head_16_240_240,0.0175104,0.00029,0.09358912467956543
middle_16_240_240,0.0156672,0.000257,0.04260287761688233
tail_16_240_240,0.008352,0.000145,0.05581247806549072
up_16_240_240,0.0294912,0.000512,0.049062399864196776
down_16_240_240,0.0589824,0.004096,0.09918592453002929
skip_16_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_16_240_240,0.080179344,0.001462,0.2524012756347656
mobilenet_3x3_ratio_3_16_240_240,0.119808144,0.002118,0.2584806442260742
mobilenet_3x3_ratio_4_16_240_240,0.159436944,0.002774,0.25886528015136717
mobilenet_3x3_ratio_5_16_240_240,0.199065744,0.00343,0.2915839958190918
mobilenet_3x3_ratio_6_16_240_240,0.238694544,0.004086,0.33244415283203127
mobilenet_5x5_ratio_2_16_240_240,0.109670544,0.001974,0.2514809608459473
mobilenet_5x5_ratio_3_16_240_240,0.164044944,0.002886,0.25785728454589846
mobilenet_5x5_ratio_4_16_240_240,0.218419344,0.003798,0.2900819206237793
mobilenet_5x5_ratio_5_16_240_240,0.272793744,0.00471,0.34469120025634764
mobilenet_5x5_ratio_6_16_240_240,0.327168144,0.005622,0.3972806549072266
mobilenet_7x7_ratio_2_16_240_240,0.153907344,0.002742,0.26206016540527344
mobilenet_7x7_ratio_3_16_240_240,0.230400144,0.004038,0.31365568161010743
mobilenet_7x7_ratio_4_16_240_240,0.306892944,0.005334,0.39404735565185545
mobilenet_7x7_ratio_5_16_240_240,0.383385744,0.00663,0.4777337646484375
mobilenet_7x7_ratio_6_16_240_240,0.459878544,0.007926,0.5551679992675781
cat_16_240_240,0.0294912,0.000512,0.03927040100097656
sum_16_240_240,0.0,0.0,0.020817921161651612
energy_16_240_240,0.04608,0.0,3.60769287109375
mmaf_16_240_240,0.667699496,0.011883,1.6925541687011718
skip_dep_16_240_240,0.0,0.0,0.0
skip_rgb_16_240_240,0.0,0.0,0.0
head_16_120_120,0.0043776,0.00029,0.094136962890625
middle_16_120_120,0.0039168,0.000257,0.04376448154449463
tail_16_120_120,0.002088,0.000145,0.057701759338378907
up_16_120_120,0.0073728,0.000512,0.04952767848968506
down_16_120_120,0.0147456,0.004096,0.09969152450561523
skip_16_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_16_120_120,0.020044944,0.001462,0.25496320724487304
mobilenet_3x3_ratio_3_16_120_120,0.029952144,0.002118,0.2561587142944336
mobilenet_3x3_ratio_4_16_120_120,0.039859344,0.002774,0.25456832885742187
mobilenet_3x3_ratio_5_16_120_120,0.049766544,0.00343,0.2569126319885254
mobilenet_3x3_ratio_6_16_120_120,0.059673744,0.004086,0.25745855331420897
mobilenet_5x5_ratio_2_16_120_120,0.027417744,0.001974,0.25449920654296876
mobilenet_5x5_ratio_3_16_120_120,0.041011344,0.002886,0.25936384201049806
mobilenet_5x5_ratio_4_16_120_120,0.054604944,0.003798,0.253442554473877
mobilenet_5x5_ratio_5_16_120_120,0.068198544,0.00471,0.2561689567565918
mobilenet_5x5_ratio_6_16_120_120,0.081792144,0.005622,0.25793855667114257
mobilenet_7x7_ratio_2_16_120_120,0.038476944,0.002742,0.2545337677001953
mobilenet_7x7_ratio_3_16_120_120,0.057600144,0.004038,0.2560441589355469
mobilenet_7x7_ratio_4_16_120_120,0.076723344,0.005334,0.25768447875976563
mobilenet_7x7_ratio_5_16_120_120,0.095846544,0.00663,0.2569452857971191
mobilenet_7x7_ratio_6_16_120_120,0.114969744,0.007926,0.2602272033691406
cat_16_120_120,0.0073728,0.000512,0.041118078231811524
sum_16_120_120,0.0,0.0,0.017787519693374634
energy_16_120_120,0.01152,0.0,0.904263687133789
mmaf_16_120_120,0.166925096,0.011883,0.577154541015625
skip_dep_16_120_120,0.0,0.0,0.0
skip_rgb_16_120_120,0.0,0.0,0.0
head_16_60_60,0.0010944,0.00029,0.08886272430419923
middle_16_60_60,0.0009792,0.000257,0.045391998291015624
tail_16_60_60,0.000522,0.000145,0.04529151916503906
up_16_60_60,0.0018432,0.000512,0.05249087810516358
down_16_60_60,0.0036864,0.004096,0.0901683235168457
skip_16_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_16_60_60,0.005011344,0.001462,0.26139583587646487
mobilenet_3x3_ratio_3_16_60_60,0.007488144,0.002118,0.26750911712646486
mobilenet_3x3_ratio_4_16_60_60,0.009964944,0.002774,0.2697190475463867
mobilenet_3x3_ratio_5_16_60_60,0.012441744,0.00343,0.2608857536315918
mobilenet_3x3_ratio_6_16_60_60,0.014918544,0.004086,0.25627519607543947
mobilenet_5x5_ratio_2_16_60_60,0.006854544,0.001974,0.2505683135986328
mobilenet_5x5_ratio_3_16_60_60,0.010252944,0.002886,0.25939775466918946
mobilenet_5x5_ratio_4_16_60_60,0.013651344,0.003798,0.25735040664672854
mobilenet_5x5_ratio_5_16_60_60,0.017049744,0.00471,0.2588729667663574
mobilenet_5x5_ratio_6_16_60_60,0.020448144,0.005622,0.2590719985961914
mobilenet_7x7_ratio_2_16_60_60,0.009619344,0.002742,0.25115264892578126
mobilenet_7x7_ratio_3_16_60_60,0.014400144,0.004038,0.26255359649658205
mobilenet_7x7_ratio_4_16_60_60,0.019180944,0.005334,0.2585868835449219
mobilenet_7x7_ratio_5_16_60_60,0.023961744,0.00663,0.2589407920837402
mobilenet_7x7_ratio_6_16_60_60,0.028742544,0.007926,0.2580947113037109
cat_16_60_60,0.0018432,0.000512,0.039811840057373045
sum_16_60_60,0.0,0.0,0.018033920526504515
energy_16_60_60,0.00288,0.0,0.23978303909301757
mmaf_16_60_60,0.041731496,0.011883,0.5435359954833985
skip_dep_16_60_60,0.0,0.0,0.0
skip_rgb_16_60_60,0.0,0.0,0.0
head_32_480_480,0.0700416,0.00029,0.1216966438293457
middle_32_480_480,0.2433024,0.001025,0.1447424030303955
tail_32_480_480,0.0665856,0.000289,0.18423744201660155
up_32_480_480,0.4718592,0.002048,0.25166912078857423
down_32_480_480,0.9437184,0.016384,0.26318016052246096
skip_32_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_480_480,1.113293344,0.005226,1.004110107421875
mobilenet_3x3_ratio_3_32_480_480,1.666253344,0.007562,1.36081787109375
mobilenet_3x3_ratio_4_32_480_480,2.219213344,0.009898,1.7074797058105469
mobilenet_3x3_ratio_5_32_480_480,2.772173344,0.012234,2.0575205993652346
mobilenet_3x3_ratio_6_32_480_480,3.325133344,0.01457,2.412342987060547
mobilenet_5x5_ratio_2_32_480_480,1.349222944,0.00625,1.1914482879638673
mobilenet_5x5_ratio_3_32_480_480,2.020147744,0.009098,1.6519590759277343
mobilenet_5x5_ratio_4_32_480_480,2.691072544,0.011946,2.0962649536132814
mobilenet_5x5_ratio_5_32_480_480,3.361997344,0.014794,2.54093505859375
mobilenet_5x5_ratio_6_32_480_480,4.032922144,0.017642,2.9952276611328124
mobilenet_7x7_ratio_2_32_480_480,1.703117344,0.007786,1.6137925720214843
mobilenet_7x7_ratio_3_32_480_480,2.550989344,0.011402,2.2844889831542967
mobilenet_7x7_ratio_4_32_480_480,3.398861344,0.015018,2.9618170166015627
mobilenet_7x7_ratio_5_32_480_480,4.246733344,0.018634,3.626195068359375
mobilenet_7x7_ratio_6_32_480_480,5.094605344,0.02225,4.279427185058593
cat_32_480_480,0.4718592,0.002048,0.24739391326904298
sum_32_480_480,0.0,0.0,0.1741619110107422
energy_32_480_480,0.3686,0.0,28.7180126953125
mmaf_32_480_480,10.650010704,0.047315,14.161578369140624
skip_dep_32_480_480,0.0,0.0,0.0
skip_rgb_32_480_480,0.0,0.0,0.0
head_32_240_240,0.0175104,0.00029,0.09470144271850586
middle_32_240_240,0.0608256,0.001025,0.042596478462219235
tail_32_240_240,0.0166464,0.000289,0.057139201164245604
up_32_240_240,0.1179648,0.002048,0.06944896221160889
down_32_240_240,0.2359296,0.016384,0.1021510410308838
skip_32_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_240_240,0.278323744,0.005226,0.278403205871582
mobilenet_3x3_ratio_3_32_240_240,0.416563744,0.007562,0.3784467315673828
mobilenet_3x3_ratio_4_32_240_240,0.554803744,0.009898,0.4625299072265625
mobilenet_3x3_ratio_5_32_240_240,0.693043744,0.012234,0.5541747283935546
mobilenet_3x3_ratio_6_32_240_240,0.831283744,0.01457,0.6349241638183594
mobilenet_5x5_ratio_2_32_240_240,0.337306144,0.00625,0.32370113372802733
mobilenet_5x5_ratio_3_32_240_240,0.505037344,0.009098,0.44416961669921873
mobilenet_5x5_ratio_4_32_240_240,0.672768544,0.011946,0.55076416015625
mobilenet_5x5_ratio_5_32_240_240,0.840499744,0.014794,0.6673638153076172
mobilenet_5x5_ratio_6_32_240_240,1.008230944,0.017642,0.7745452880859375
mobilenet_7x7_ratio_2_32_240_240,0.425779744,0.007786,0.43149375915527344
mobilenet_7x7_ratio_3_32_240_240,0.637747744,0.011402,0.6023936080932617
mobilenet_7x7_ratio_4_32_240_240,0.849715744,0.015018,0.7713043212890625
mobilenet_7x7_ratio_5_32_240_240,1.061683744,0.018634,0.941944351196289
mobilenet_7x7_ratio_6_32_240_240,1.273651744,0.02225,1.107359390258789
cat_32_240_240,0.1179648,0.002048,0.06794943809509277
sum_32_240_240,0.0,0.0,0.0466649580001831
energy_32_240_240,0.09216,0.0,7.205833740234375
mmaf_32_240_240,2.662503504,0.047315,2.577134704589844
skip_dep_32_240_240,0.0,0.0,0.0
skip_rgb_32_240_240,0.0,0.0,0.0
head_32_120_120,0.0043776,0.00029,0.09266559600830078
middle_32_120_120,0.0152064,0.001025,0.04475200176239014
tail_32_120_120,0.0041616,0.000289,0.04803135871887207
up_32_120_120,0.0294912,0.002048,0.05116991996765137
down_32_120_120,0.0589824,0.016384,0.10068479537963868
skip_32_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_120_120,0.069581344,0.005226,0.2569523239135742
mobilenet_3x3_ratio_3_32_120_120,0.104141344,0.007562,0.2591302490234375
mobilenet_3x3_ratio_4_32_120_120,0.138701344,0.009898,0.2594003105163574
mobilenet_3x3_ratio_5_32_120_120,0.173261344,0.012234,0.25576383590698243
mobilenet_3x3_ratio_6_32_120_120,0.207821344,0.01457,0.26052671432495117
mobilenet_5x5_ratio_2_32_120_120,0.084326944,0.00625,0.2580473518371582
mobilenet_5x5_ratio_3_32_120_120,0.126259744,0.009098,0.2580601692199707
mobilenet_5x5_ratio_4_32_120_120,0.168192544,0.011946,0.2595526313781738
mobilenet_5x5_ratio_5_32_120_120,0.210125344,0.014794,0.258668155670166
mobilenet_5x5_ratio_6_32_120_120,0.252058144,0.017642,0.25886079788208005
mobilenet_7x7_ratio_2_32_120_120,0.106445344,0.007786,0.26660736083984377
mobilenet_7x7_ratio_3_32_120_120,0.159437344,0.011402,0.26551424026489256
mobilenet_7x7_ratio_4_32_120_120,0.212429344,0.015018,0.26996288299560545
mobilenet_7x7_ratio_5_32_120_120,0.265421344,0.018634,0.26671295166015624
mobilenet_7x7_ratio_6_32_120_120,0.318413344,0.02225,0.2948921585083008
cat_32_120_120,0.0294912,0.002048,0.040816640853881835
sum_32_120_120,0.0,0.0,0.01749567985534668
energy_32_120_120,0.02304,0.0,1.7910330200195312
mmaf_32_120_120,0.665626704,0.047315,0.6634649658203124
skip_dep_32_120_120,0.0,0.0,0.0
skip_rgb_32_120_120,0.0,0.0,0.0
head_32_60_60,0.0010944,0.00029,0.08603327751159667
middle_32_60_60,0.0038016,0.001025,0.045207037925720214
tail_32_60_60,0.0010404,0.000289,0.04853951930999756
up_32_60_60,0.0073728,0.002048,0.053276162147521976
down_32_60_60,0.0147456,0.016384,0.10172287940979004
skip_32_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_60_60,0.017395744,0.005226,0.2608524894714355
mobilenet_3x3_ratio_3_32_60_60,0.026035744,0.007562,0.25673919677734375
mobilenet_3x3_ratio_4_32_60_60,0.034675744,0.009898,0.25909120559692383
mobilenet_3x3_ratio_5_32_60_60,0.043315744,0.012234,0.2531404876708984
mobilenet_3x3_ratio_6_32_60_60,0.051955744,0.01457,0.25710464477539063
mobilenet_5x5_ratio_2_32_60_60,0.021082144,0.00625,0.2575724792480469
mobilenet_5x5_ratio_3_32_60_60,0.031565344,0.009098,0.2572870445251465
mobilenet_5x5_ratio_4_32_60_60,0.042048544,0.011946,0.25886207580566406
mobilenet_5x5_ratio_5_32_60_60,0.052531744,0.014794,0.25448511123657225
mobilenet_5x5_ratio_6_32_60_60,0.063014944,0.017642,0.2592051124572754
mobilenet_7x7_ratio_2_32_60_60,0.026611744,0.007786,0.25741952896118164
mobilenet_7x7_ratio_3_32_60_60,0.039859744,0.011402,0.25805503845214844
mobilenet_7x7_ratio_4_32_60_60,0.053107744,0.015018,0.2592652893066406
mobilenet_7x7_ratio_5_32_60_60,0.066355744,0.018634,0.254703369140625
mobilenet_7x7_ratio_6_32_60_60,0.079603744,0.02225,0.2558943939208984
cat_32_60_60,0.0073728,0.002048,0.043911042213439944
sum_32_60_60,0.0,0.0,0.01787775993347168
energy_32_60_60,0.00576,0.0,0.46542591094970703
mmaf_32_60_60,0.166407504,0.047315,0.5775449752807618
skip_dep_32_60_60,0.0,0.0,0.0
skip_rgb_32_60_60,0.0,0.0,0.0
head_64_480_480,0.0700416,0.00029,0.12197888374328614
middle_64_480_480,0.958464,0.004097,0.28748479843139646
tail_64_480_480,0.1329408,0.000577,0.31610879898071287
up_64_480_480,1.8874368,0.008192,0.505401611328125
down_64_480_480,3.7748736,0.065536,0.5574041748046875
skip_64_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_480_480,4.114024512,0.019666,2.013836212158203
mobilenet_3x3_ratio_3_64_480_480,6.163662912,0.028434,2.7122976684570315
mobilenet_3x3_ratio_4_64_480_480,8.213301312,0.037202,3.418598327636719
mobilenet_3x3_ratio_5_64_480_480,10.262939712,0.04597,4.155269165039062
mobilenet_3x3_ratio_6_64_480_480,12.312578112,0.054738,4.851218566894532
mobilenet_5x5_ratio_2_64_480_480,4.585883712,0.021714,2.4015635681152343
mobilenet_5x5_ratio_3_64_480_480,6.871451712,0.031506,3.2941766357421876
mobilenet_5x5_ratio_4_64_480_480,9.157019712,0.041298,4.199138488769531
mobilenet_5x5_ratio_5_64_480_480,11.442587712,0.05109,5.138846435546875
mobilenet_5x5_ratio_6_64_480_480,13.728155712,0.060882,6.036493530273438
mobilenet_7x7_ratio_2_64_480_480,5.293672512,0.024786,3.2571066284179686
mobilenet_7x7_ratio_3_64_480_480,7.933134912,0.036114,4.5949838256835935
mobilenet_7x7_ratio_4_64_480_480,10.572597312,0.047442,5.89422607421875
mobilenet_7x7_ratio_5_64_480_480,13.212059712,0.05877,7.300148315429688
mobilenet_7x7_ratio_6_64_480_480,15.851522112,0.070098,8.63217041015625
cat_64_480_480,1.8874368,0.008192,0.49385025024414064
sum_64_480_480,0.0,0.0,0.3442655944824219
energy_64_480_480,0.7373,0.0,57.632978515625
mmaf_64_480_480,42.533687456,0.188835,19.693602294921874
skip_dep_64_480_480,0.0,0.0,0.0
skip_rgb_64_480_480,0.0,0.0,0.0
head_64_240_240,0.0175104,0.00029,0.09495424270629883
middle_64_240_240,0.239616,0.004097,0.08145600318908691
tail_64_240_240,0.0332352,0.000577,0.0870464038848877
up_64_240_240,0.4718592,0.008192,0.1407526397705078
down_64_240_240,0.9437184,0.065536,0.16542783737182618
skip_64_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_240_240,1.028507712,0.019666,0.5358323287963868
mobilenet_3x3_ratio_3_64_240_240,1.540917312,0.028434,0.713345947265625
mobilenet_3x3_ratio_4_64_240_240,2.053326912,0.037202,0.8779180908203125
mobilenet_3x3_ratio_5_64_240_240,2.565736512,0.04597,1.0546002960205079
mobilenet_3x3_ratio_6_64_240_240,3.078146112,0.054738,1.254351348876953
mobilenet_5x5_ratio_2_64_240_240,1.146472512,0.021714,0.6271001434326172
mobilenet_5x5_ratio_3_64_240_240,1.717864512,0.031506,0.8438233947753906
mobilenet_5x5_ratio_4_64_240_240,2.289256512,0.041298,1.0654329681396484
mobilenet_5x5_ratio_5_64_240_240,2.860648512,0.05109,1.2908883666992188
mobilenet_5x5_ratio_6_64_240_240,3.432040512,0.060882,1.5372691345214844
mobilenet_7x7_ratio_2_64_240_240,1.323419712,0.024786,0.8400128173828125
mobilenet_7x7_ratio_3_64_240_240,1.983285312,0.036114,1.1814482879638672
mobilenet_7x7_ratio_4_64_240_240,2.643150912,0.047442,1.5115641784667968
mobilenet_7x7_ratio_5_64_240_240,3.303016512,0.05877,1.8563282775878907
mobilenet_7x7_ratio_6_64_240_240,3.962882112,0.070098,2.206138916015625
cat_64_240_240,0.4718592,0.008192,0.13464703559875488
sum_64_240_240,0.0,0.0,0.09111488342285157
energy_64_240_240,0.1843,0.0,14.5091943359375
mmaf_64_240_240,10.633425056,0.188835,4.898511962890625
skip_dep_64_240_240,0.0,0.0,0.0
skip_rgb_64_240_240,0.0,0.0,0.0
head_64_120_120,0.0043776,0.00029,0.0933407974243164
middle_64_120_120,0.059904,0.004097,0.044926719665527345
tail_64_120_120,0.0083088,0.000577,0.04759039878845215
up_64_120_120,0.1179648,0.008192,0.05142848014831543
down_64_120_120,0.2359296,0.065536,0.10142784118652344
skip_64_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_120_120,0.257128512,0.019666,0.2600729560852051
mobilenet_3x3_ratio_3_64_120_120,0.385230912,0.028434,0.26150848388671877
mobilenet_3x3_ratio_4_64_120_120,0.513333312,0.037202,0.26084224700927733
mobilenet_3x3_ratio_5_64_120_120,0.641435712,0.04597,0.29132928848266604
mobilenet_3x3_ratio_6_64_120_120,0.769538112,0.054738,0.3356185531616211
mobilenet_5x5_ratio_2_64_120_120,0.286619712,0.021714,0.26368959426879884
mobilenet_5x5_ratio_3_64_120_120,0.429467712,0.031506,0.261265926361084
mobilenet_5x5_ratio_4_64_120_120,0.572315712,0.041298,0.2876742362976074
mobilenet_5x5_ratio_5_64_120_120,0.715163712,0.05109,0.3446297454833984
mobilenet_5x5_ratio_6_64_120_120,0.858011712,0.060882,0.4057247924804688
mobilenet_7x7_ratio_2_64_120_120,0.330856512,0.024786,0.2616383934020996
